,Title,Price,Date
5702,P32770003,32770003,2198-09-12
5703,P54564716,54564716,2706-09-01
5704,P63365861,63365861,1063-06-07
5705,P33517731,33517731,1767-05-13
5706,P67572394,67572394,3206-07-02
5707,P30309165,30309165,3669-09-22
5708,P91641301,91641301,2617-09-03
5709,P54253646,54253646,1927-10-26
5710,P89056673,89056673,3576-12-09
5711,P60446574,60446574,2216-01-28
5712,P91867662,91867662,1355-06-19
5713,P26632866,26632866,1408-07-14
5714,P82898684,82898684,2157-05-26
5715,P28103081,28103081,2544-07-14
5716,P79977696,79977696,1108-04-22
5717,P62116344,62116344,1316-07-11
5718,P75512519,75512519,1134-12-22
5719,P93690400,93690400,2751-08-01
5720,P82295778,82295778,2517-08-14
5721,P64683449,64683449,2212-12-02
5722,P30465188,30465188,1248-10-15
5723,P31148924,31148924,2730-07-01
5724,P40922837,40922837,1693-08-08
5725,P49649658,49649658,1164-07-30
5726,P32295962,32295962,3557-06-28
5727,P90713767,90713767,3179-11-07
5728,P32760647,32760647,2005-02-28
5729,P32081227,32081227,3000-10-10
5730,P86007957,86007957,3221-03-14
5731,P40722267,40722267,1509-02-16
5732,P82273225,82273225,3254-02-22
5733,P97679785,97679785,1234-06-11
5734,P43004467,43004467,1606-04-08
5735,P99556192,99556192,3978-06-02
5736,P6254631,6254631,2673-07-21
5737,P72718630,72718630,1864-09-02
5738,P43083088,43083088,2383-02-23
5739,P31956243,31956243,3951-07-19
5740,P7683327,7683327,1744-05-13
5741,P97264249,97264249,2321-09-21
5742,P16752373,16752373,2706-08-18
5743,P26878274,26878274,1531-08-07
5744,P92291705,92291705,2684-04-28
5745,P79532528,79532528,1459-07-14
5746,P62096956,62096956,1017-07-05
5747,P90883289,90883289,1895-08-13
5748,P97632333,97632333,1358-01-09
5749,P10416977,10416977,1551-08-02
5750,P50451453,50451453,3045-07-29
5751,P13363445,13363445,2162-08-31
5752,P5769847,5769847,1988-02-05
5753,P50324625,50324625,3882-10-17
5754,P78853246,78853246,2779-12-03
5755,P94594624,94594624,3524-02-08
5756,P50420973,50420973,2705-02-25
5757,P12083283,12083283,1434-05-17
5758,P3292805,3292805,1692-08-19
5759,P35430253,35430253,1743-05-16
5760,P60944278,60944278,3659-06-10
5761,P2151738,2151738,2900-07-23
5762,P4295148,4295148,1187-10-20
5763,P62143811,62143811,2857-09-19
5764,P50633877,50633877,3517-04-25
5765,P76301597,76301597,1362-09-10
5766,P44402958,44402958,3120-12-16
5767,P7824604,7824604,2014-12-16
5768,P10264028,10264028,2558-06-12
5769,P23111923,23111923,1303-09-11
5770,P72106612,72106612,2341-02-21
5771,P59572590,59572590,2251-05-30
5772,P37895813,37895813,1635-06-04
5773,P92056564,92056564,3387-09-24
5774,P84859039,84859039,1451-04-18
5775,P76417334,76417334,3637-11-05
5776,P2809278,2809278,1488-12-16
5777,P61919857,61919857,3447-07-27
5778,P14792015,14792015,3076-01-09
5779,P29854528,29854528,1644-07-14
5780,P19898725,19898725,3836-05-25
5781,P39926687,39926687,2743-10-21
5782,P12460207,12460207,3836-08-04
5783,P93987302,93987302,1036-07-09
5784,P9830308,9830308,1546-09-11
5785,P75474389,75474389,2916-09-16
5786,P69981730,69981730,3924-03-29
5787,P66508137,66508137,1245-01-18
5788,P91923489,91923489,1953-03-29
5789,P26993380,26993380,2469-09-20
5790,P98652025,98652025,3370-08-09
5791,P98089122,98089122,3437-06-28
5792,P55311513,55311513,3734-08-26
5793,P48034282,48034282,2730-04-21
5794,P79080298,79080298,2737-06-10
5795,P72390219,72390219,3374-07-31
5796,P72211039,72211039,2013-10-04
5797,P41590151,41590151,1963-09-12
5798,P11918020,11918020,3233-06-20
5799,P86543233,86543233,2920-08-21
5800,P63811168,63811168,2124-12-13
5801,P25529863,25529863,1181-03-30
5802,P83991272,83991272,3175-04-13
5803,P55294070,55294070,3302-12-24
5804,P94742861,94742861,2623-10-02
5805,P35892744,35892744,2481-07-19
5806,P26433295,26433295,1639-05-04
5807,P91504928,91504928,3364-11-15
5808,P99949079,99949079,2302-04-30
5809,P14168073,14168073,1902-12-12
5810,P27579288,27579288,2472-04-30
5811,P61137997,61137997,1361-08-01
5812,P11674630,11674630,1453-07-31
5813,P45854410,45854410,2291-06-30
5814,P5763123,5763123,1901-07-16
5815,P85748231,85748231,2583-02-06
5816,P74904618,74904618,1162-09-11
5817,P29180630,29180630,2079-08-24
5818,P57815083,57815083,2344-10-09
5819,P990907,990907,1291-02-12
5820,P16854682,16854682,2036-01-08
5821,P85700422,85700422,3952-07-07
5822,P92012077,92012077,2945-06-12
5823,P57412791,57412791,1292-03-06
5824,P25876310,25876310,1412-11-13
5825,P12953163,12953163,1421-11-02
5826,P95431085,95431085,1344-01-12
5827,P8399954,8399954,2122-08-10
5828,P27808463,27808463,3996-01-09
5829,P39371438,39371438,1073-12-24
5830,P88554246,88554246,1704-02-09
5831,P45134268,45134268,1688-08-25
5832,P38686577,38686577,3737-11-07
5833,P60866570,60866570,2964-04-17
5834,P65597646,65597646,1714-03-29
5835,P31822459,31822459,3037-12-22
5836,P89471233,89471233,2006-08-10
5837,P2667506,2667506,1741-06-28
5838,P46014563,46014563,2288-08-04
5839,P59588315,59588315,1726-03-11
5840,P74313731,74313731,2216-04-22
5841,P93508696,93508696,3743-03-11
5842,P24798010,24798010,3147-06-12
5843,P61736229,61736229,1603-02-27
5844,P67259162,67259162,2396-01-25
5845,P85134867,85134867,2696-12-31
5846,P33008149,33008149,1167-03-10
5847,P82784743,82784743,3065-11-06
5848,P24939111,24939111,3846-11-08
5849,P89727957,89727957,3379-03-17
5850,P31378421,31378421,1089-09-07
5851,P35205776,35205776,2808-09-11
5852,P80135719,80135719,3765-11-09
5853,P37712425,37712425,2860-11-01
5854,P27427978,27427978,1593-05-21
5855,P9089033,9089033,3023-10-09
5856,P7100221,7100221,2033-08-20
5857,P3073628,3073628,1648-02-06
5858,P51120570,51120570,1196-07-30
5859,P18966985,18966985,1809-07-06
5860,P52761592,52761592,2600-02-09
5861,P61777994,61777994,2139-03-27
5862,P50373937,50373937,3751-12-26
5863,P53937158,53937158,2409-11-07
5864,P27092137,27092137,2897-07-16
5865,P23424847,23424847,2645-07-19
5866,P81453152,81453152,1099-06-05
5867,P37687959,37687959,3936-12-01
5868,P45287090,45287090,3727-02-23
5869,P55486709,55486709,2298-09-01
5870,P99498202,99498202,1191-07-26
5871,P30122561,30122561,3584-03-02
5872,P51190313,51190313,1579-07-15
5873,P88562206,88562206,1193-11-16
5874,P79340386,79340386,1356-08-25
5875,P73382609,73382609,3883-10-09
5876,P61062474,61062474,3577-01-02
5877,P21194054,21194054,2842-09-29
5878,P95339898,95339898,2183-02-14
5879,P99084193,99084193,2041-02-17
5880,P75721584,75721584,2485-04-11
5881,P15042425,15042425,2375-08-03
5882,P33358132,33358132,2428-06-03
5883,P94723963,94723963,2675-05-16
5884,P72185209,72185209,1254-05-27
5885,P920654,920654,2806-01-10
5886,P70807679,70807679,1124-04-01
5887,P57141796,57141796,1917-02-01
5888,P62970258,62970258,3516-06-08
5889,P93833866,93833866,3066-02-28
5890,P37031281,37031281,2890-06-12
5891,P61115353,61115353,3065-05-31
5892,P92061841,92061841,1210-07-04
5893,P76094617,76094617,1693-02-07
5894,P87518381,87518381,1357-12-14
5895,P46559803,46559803,2392-03-15
5896,P91767729,91767729,1745-01-30
5897,P47880769,47880769,1097-07-26
5898,P82647819,82647819,3838-06-23
5899,P33323290,33323290,2561-09-18
5900,P96112645,96112645,1145-11-30
5901,P30458493,30458493,1757-05-14
5902,P12103783,12103783,3040-02-07
5903,P77124344,77124344,2069-11-18
5904,P4811211,4811211,3138-02-14
5905,P4322225,4322225,2568-06-24
5906,P13084984,13084984,3340-01-31
5907,P22401993,22401993,3990-03-17
5908,P96745473,96745473,1608-10-11
5909,P70515218,70515218,1966-07-25
5910,P31609632,31609632,3959-12-02
5911,P5622422,5622422,3517-03-28
5912,P35901670,35901670,2594-11-29
5913,P8651229,8651229,1341-11-18
5914,P92530868,92530868,3914-06-06
5915,P78200206,78200206,1335-09-15
5916,P20708119,20708119,3263-06-29
5917,P32685111,32685111,3780-07-03
5918,P61117940,61117940,1568-03-31
5919,P89335399,89335399,2017-10-02
5920,P36272892,36272892,1018-08-10
5921,P85055722,85055722,1111-07-30
5922,P38861810,38861810,3645-08-20
5923,P91930887,91930887,2751-06-28
5924,P11069511,11069511,1510-11-27
5925,P52192872,52192872,3238-09-15
5926,P53720978,53720978,1100-12-05
5927,P59807574,59807574,1220-07-30
5928,P63663642,63663642,3971-01-26
5929,P53468788,53468788,2430-03-29
5930,P30892180,30892180,1420-02-12
5931,P78987128,78987128,1755-12-24
5932,P18493665,18493665,1129-04-15
5933,P54492274,54492274,3503-04-23
5934,P23485615,23485615,1649-03-16
5935,P60969605,60969605,2608-05-26
5936,P51782178,51782178,1671-06-25
5937,P37366941,37366941,3326-03-03
5938,P98039859,98039859,3477-05-16
5939,P37442146,37442146,3483-05-20
5940,P86032879,86032879,3230-04-12
5941,P30687957,30687957,3548-10-25
5942,P64237658,64237658,3967-12-08
5943,P95458420,95458420,2797-12-19
5944,P5212959,5212959,2649-12-19
5945,P72898276,72898276,1074-11-17
5946,P5513792,5513792,3158-09-12
5947,P62222989,62222989,3635-11-23
5948,P11002657,11002657,3852-01-14
5949,P40922297,40922297,2065-10-30
5950,P92117369,92117369,2336-10-06
5951,P27808534,27808534,2763-09-20
5952,P14151169,14151169,3964-02-01
5953,P55615726,55615726,3661-03-17
5954,P45820340,45820340,1960-04-07
5955,P13204085,13204085,3043-01-26
5956,P75785377,75785377,1253-01-05
5957,P1802667,1802667,2603-09-21
5958,P20620272,20620272,1812-08-08
5959,P3945436,3945436,1730-07-22
5960,P91915560,91915560,3982-01-19
5961,P24666321,24666321,1166-08-16
5962,P3727733,3727733,3401-08-01
5963,P23298676,23298676,3603-09-16
5964,P70147068,70147068,2385-02-02
5965,P82171355,82171355,1978-09-01
5966,P91019015,91019015,2475-07-19
5967,P79502738,79502738,2739-07-12
5968,P18672899,18672899,3959-02-05
5969,P43254600,43254600,3076-05-30
5970,P27204652,27204652,3220-10-09
5971,P84906449,84906449,1060-10-03
5972,P32679639,32679639,1090-07-07
5973,P12920123,12920123,2416-08-05
5974,P92663431,92663431,3887-06-09
5975,P11858195,11858195,3513-04-17
5976,P12593910,12593910,1399-01-20
5977,P66448563,66448563,2042-07-29
5978,P53535539,53535539,1643-10-23
5979,P10594921,10594921,2575-07-07
5980,P5402258,5402258,1683-05-30
5981,P51739043,51739043,3515-07-18
5982,P6940159,6940159,2863-10-27
5983,P59900288,59900288,3078-11-14
5984,P44477685,44477685,2945-01-21
5985,P6166771,6166771,1893-07-31
5986,P6388102,6388102,2507-08-21
5987,P79276133,79276133,3348-01-16
5988,P74479925,74479925,2533-04-14
5989,P34878565,34878565,1368-03-28
5990,P50420839,50420839,2725-10-01
5991,P42260780,42260780,1865-05-31
5992,P11857165,11857165,2721-01-30
5993,P43436602,43436602,3689-06-25
5994,P68062766,68062766,1086-10-14
5995,P18381482,18381482,3918-10-09
5996,P58122641,58122641,2807-09-26
5997,P12296931,12296931,3507-06-01
5998,P69939659,69939659,3779-11-07
5999,P87258177,87258177,1160-05-11
6000,P77577802,77577802,1405-12-05
6001,P40492289,40492289,1895-09-24
6002,P7863199,7863199,1234-02-16
6003,P58423775,58423775,2281-09-23
6004,P12208319,12208319,3224-09-17
6005,P23435220,23435220,2705-01-12
6006,P82068815,82068815,1376-11-06
6007,P1168162,1168162,1869-05-23
6008,P4913836,4913836,1826-12-03
6009,P40313941,40313941,1307-04-22
6010,P16484077,16484077,2560-07-13
6011,P14900249,14900249,2223-12-28
6012,P41032641,41032641,2051-11-06
6013,P89476158,89476158,3540-09-17
6014,P93774316,93774316,3370-11-13
6015,P59959008,59959008,1788-01-12
6016,P18490373,18490373,1679-08-03
6017,P7254416,7254416,1613-07-07
6018,P10995331,10995331,2377-02-11
6019,P16761168,16761168,3510-09-26
6020,P93273413,93273413,3953-03-29
6021,P63710308,63710308,3544-05-20
6022,P5203258,5203258,3845-07-18
6023,P49523513,49523513,2447-11-16
6024,P44660373,44660373,2348-03-23
6025,P47713163,47713163,1613-08-01
6026,P57592512,57592512,3061-09-23
6027,P22857950,22857950,1463-10-01
6028,P27166976,27166976,1271-07-19
6029,P90439813,90439813,3616-12-11
6030,P94868333,94868333,2700-11-14
6031,P1763845,1763845,3229-03-07
6032,P66123308,66123308,2465-03-25
6033,P26404197,26404197,2331-09-29
6034,P83375215,83375215,2274-02-07
6035,P23383290,23383290,2538-07-01
6036,P35232207,35232207,1578-05-04
6037,P95971282,95971282,3836-02-27
6038,P67734116,67734116,2098-11-14
6039,P74544316,74544316,1966-02-09
6040,P68153186,68153186,3721-06-01
6041,P84227571,84227571,2760-01-27
6042,P63233754,63233754,2869-06-07
6043,P38765546,38765546,2057-01-07
6044,P75003396,75003396,1728-05-05
6045,P21396650,21396650,2124-07-25
6046,P1516361,1516361,2967-03-15
6047,P61928446,61928446,1805-07-22
6048,P33471700,33471700,2872-02-21
6049,P91368598,91368598,1954-05-10
6050,P91113997,91113997,2787-09-15
6051,P34723636,34723636,1335-07-19
6052,P90689549,90689549,3707-09-18
6053,P50275282,50275282,1397-07-04
6054,P82482729,82482729,2977-10-16
6055,P7549340,7549340,1591-03-29
6056,P94346742,94346742,3896-11-19
6057,P91248385,91248385,2366-04-04
6058,P23245550,23245550,3340-02-21
6059,P12175053,12175053,1512-09-03
6060,P48168602,48168602,3446-08-30
6061,P60493552,60493552,3462-10-16
6062,P55533779,55533779,3276-10-02
6063,P23434686,23434686,3765-02-10
6064,P20818238,20818238,3662-05-24
6065,P38804094,38804094,1198-09-06
6066,P71926415,71926415,2663-03-10
6067,P22834964,22834964,1589-05-01
6068,P52041581,52041581,3331-02-24
6069,P99212163,99212163,2077-12-28
6070,P48965879,48965879,3960-07-20
6071,P56621318,56621318,1834-12-12
6072,P40455902,40455902,1626-04-28
6073,P39105856,39105856,3224-07-27
6074,P79744435,79744435,2256-12-07
6075,P93789029,93789029,2237-11-17
6076,P12599595,12599595,2518-01-14
6077,P37135523,37135523,3641-10-02
6078,P78341326,78341326,1183-09-02
6079,P51133434,51133434,2498-10-26
6080,P37149704,37149704,1222-04-18
6081,P50113816,50113816,1170-06-28
6082,P88924427,88924427,2685-06-30
6083,P19981719,19981719,2417-09-29
6084,P26487710,26487710,2622-12-19
6085,P56689478,56689478,3581-01-11
6086,P59641609,59641609,1582-08-29
6087,P39986978,39986978,3924-10-11
6088,P32247538,32247538,3719-10-18
6089,P63775260,63775260,2923-10-01
6090,P3802858,3802858,3821-10-27
6091,P63875250,63875250,1667-09-12
6092,P65507442,65507442,3402-09-16
6093,P34457713,34457713,1065-01-11
6094,P58151414,58151414,3766-07-14
6095,P99126792,99126792,1553-11-22
6096,P90615989,90615989,2553-11-05
6097,P96109845,96109845,2965-02-07
6098,P60946638,60946638,2502-01-09
6099,P66624203,66624203,3810-06-29
6100,P15020118,15020118,2385-11-30
6101,P20105679,20105679,1870-06-03
6102,P42508034,42508034,2134-04-01
6103,P11508326,11508326,2169-10-16
6104,P63109779,63109779,1194-07-05
6105,P73114665,73114665,1679-09-20
6106,P63074003,63074003,1176-07-18
6107,P12564540,12564540,1813-12-06
6108,P77782326,77782326,2339-04-28
6109,P94269043,94269043,3326-06-21
6110,P20484624,20484624,1650-08-12
6111,P9001223,9001223,2753-04-30
6112,P78492165,78492165,2652-03-19
6113,P98420771,98420771,2201-05-26
6114,P46754869,46754869,1720-10-16
6115,P89593341,89593341,1785-10-30
6116,P77894573,77894573,1570-04-27
6117,P51281099,51281099,3576-06-20
6118,P6988391,6988391,2289-12-10
6119,P26714976,26714976,3152-07-30
6120,P26149841,26149841,1491-09-24
6121,P36534207,36534207,3682-11-20
6122,P36212250,36212250,3117-02-16
6123,P90086645,90086645,2224-02-02
6124,P82404522,82404522,3223-01-27
6125,P83629161,83629161,3962-04-11
6126,P6166840,6166840,3147-01-15
6127,P56795532,56795532,1772-08-31
6128,P3072375,3072375,3104-02-02
6129,P27381359,27381359,3520-10-09
6130,P72205580,72205580,1728-05-22
6131,P17729945,17729945,1822-08-19
6132,P45623357,45623357,3454-03-11
6133,P79681153,79681153,3984-12-10
6134,P98308253,98308253,2640-08-21
6135,P93080814,93080814,1708-12-28
6136,P73531647,73531647,3860-08-03
6137,P62310345,62310345,3632-12-17
6138,P93429281,93429281,1240-03-10
6139,P96499566,96499566,1677-11-29
6140,P27498639,27498639,1510-05-10
6141,P2635367,2635367,1267-02-04
6142,P45653008,45653008,2260-04-23
6143,P15360422,15360422,3201-08-09
6144,P39057505,39057505,1650-11-10
6145,P823315,823315,3401-08-12
6146,P46029685,46029685,1872-02-10
6147,P73875890,73875890,3901-06-27
6148,P18463800,18463800,2477-05-23
6149,P48564261,48564261,1652-03-27
6150,P56735066,56735066,3136-07-07
6151,P69585871,69585871,2242-01-10
6152,P98427054,98427054,1579-12-17
6153,P58450197,58450197,1661-10-21
6154,P51931650,51931650,1758-10-25
6155,P7413532,7413532,3574-12-12
6156,P63784157,63784157,1862-12-16
6157,P14517414,14517414,3533-01-04
6158,P29577706,29577706,3581-08-01
6159,P58629918,58629918,2604-01-23
6160,P69543132,69543132,2403-06-08
6161,P58221834,58221834,2721-04-02
6162,P86507286,86507286,2608-09-29
6163,P88327464,88327464,3240-04-08
6164,P5305148,5305148,1836-07-28
6165,P92962317,92962317,3716-12-31
6166,P28148192,28148192,1043-06-26
6167,P45559233,45559233,2350-06-28
6168,P4487410,4487410,2411-08-16
6169,P53396134,53396134,2819-02-21
6170,P54398048,54398048,2762-09-30
6171,P20931214,20931214,2193-09-20
6172,P1880580,1880580,1472-06-10
6173,P46783741,46783741,1809-11-20
6174,P63869052,63869052,3709-12-29
6175,P52838920,52838920,1983-12-26
6176,P82076172,82076172,2301-04-30
6177,P53606711,53606711,3049-01-19
6178,P96698940,96698940,1103-06-26
6179,P73198825,73198825,1566-01-22
6180,P43620605,43620605,2707-07-14
6181,P13043766,13043766,3763-10-23
6182,P99250348,99250348,1871-07-22
6183,P28037473,28037473,3322-05-01
6184,P27589182,27589182,2867-04-04
6185,P43428501,43428501,1357-10-11
6186,P66674679,66674679,1230-04-26
6187,P81781149,81781149,3588-06-02
6188,P5800289,5800289,3256-03-05
6189,P76695721,76695721,3147-02-28
6190,P23673227,23673227,1891-08-30
6191,P64105618,64105618,3915-09-18
6192,P38300994,38300994,3342-04-11
6193,P50286425,50286425,3760-10-30
6194,P94028454,94028454,1389-10-14
6195,P84051588,84051588,2033-10-11
6196,P95102618,95102618,3484-12-17
6197,P64388653,64388653,1965-04-12
6198,P88685541,88685541,1718-10-15
6199,P26574295,26574295,3809-09-08
6200,P26335,26335,1536-03-25
6201,P69283354,69283354,1764-04-02
6202,P22050208,22050208,2464-11-22
6203,P14948258,14948258,3389-03-04
6204,P34432754,34432754,2441-02-05
6205,P14114963,14114963,2344-08-29
6206,P43017640,43017640,3486-06-02
6207,P73687304,73687304,3389-03-22
6208,P678314,678314,2124-11-09
6209,P92628098,92628098,2959-03-29
6210,P13707007,13707007,3416-01-05
6211,P82079422,82079422,1154-12-06
6212,P4755535,4755535,2398-01-24
6213,P60299198,60299198,1876-11-24
6214,P20863724,20863724,3974-08-28
6215,P1167774,1167774,1257-01-10
6216,P35400988,35400988,2043-06-10
6217,P37544647,37544647,1686-03-30
6218,P67651962,67651962,1347-01-27
6219,P20240086,20240086,2026-01-29
6220,P52203758,52203758,1684-02-13
6221,P37967388,37967388,3772-09-18
6222,P55836905,55836905,2833-04-13
6223,P23873735,23873735,2441-11-24
6224,P4733047,4733047,2405-11-23
6225,P25735755,25735755,3900-02-05
6226,P14644314,14644314,2197-03-03
6227,P72133572,72133572,2412-08-07
6228,P50166640,50166640,2773-10-21
6229,P18508704,18508704,1727-11-24
6230,P87024401,87024401,2312-12-02
6231,P58653295,58653295,2065-01-30
6232,P97300473,97300473,3894-09-11
6233,P88779248,88779248,2870-09-16
6234,P6821113,6821113,3082-09-02
6235,P86387210,86387210,3508-07-27
6236,P71965905,71965905,2352-05-27
6237,P1176881,1176881,1580-04-20
6238,P79783883,79783883,2985-12-13
6239,P43376714,43376714,3126-09-25
6240,P69377335,69377335,1613-01-31
6241,P19241487,19241487,1154-06-15
6242,P95357891,95357891,2627-09-04
6243,P16636497,16636497,1252-03-06
6244,P97996752,97996752,1719-06-05
6245,P7700267,7700267,2484-09-08
6246,P71162650,71162650,2352-02-23
6247,P40392560,40392560,1001-01-10
6248,P31060010,31060010,3096-06-10
6249,P99324011,99324011,1708-10-17
6250,P19307033,19307033,1319-03-14
6251,P18528361,18528361,2511-05-21
6252,P56873006,56873006,1801-08-21
6253,P33733931,33733931,1107-01-29
6254,P57876991,57876991,3889-07-25
6255,P73743789,73743789,1214-05-28
6256,P94398549,94398549,1046-10-20
6257,P9271351,9271351,1163-06-11
6258,P35027034,35027034,1310-04-27
6259,P67257751,67257751,2883-06-07
6260,P32502973,32502973,1446-08-08
6261,P16091779,16091779,3925-02-25
6262,P60812687,60812687,1581-04-17
6263,P95457592,95457592,1413-04-09
6264,P18652225,18652225,1315-04-09
6265,P56713773,56713773,3478-07-30
6266,P53169329,53169329,1616-04-19
6267,P71322230,71322230,3583-05-31
6268,P9221211,9221211,3092-05-25
6269,P78980449,78980449,1883-10-25
6270,P68347525,68347525,2766-05-03
6271,P32040654,32040654,2956-11-02
6272,P72283743,72283743,3254-01-14
6273,P76585272,76585272,2050-04-06
6274,P74165797,74165797,1124-10-10
6275,P4687637,4687637,2726-10-16
6276,P72715464,72715464,2745-08-26
6277,P74843559,74843559,1776-05-25
6278,P43168269,43168269,3143-03-04
6279,P74434019,74434019,2415-03-20
6280,P30944153,30944153,2522-10-29
6281,P92846185,92846185,1771-10-03
6282,P359134,359134,2268-02-27
6283,P73857790,73857790,1654-04-18
6284,P50755097,50755097,1991-10-04
6285,P77095774,77095774,2707-06-15
6286,P56335010,56335010,3210-12-01
6287,P9047917,9047917,3400-06-14
6288,P70211818,70211818,2469-10-26
6289,P77678959,77678959,1802-11-16
6290,P38275443,38275443,3154-02-14
6291,P26830503,26830503,3832-06-02
6292,P46703658,46703658,2481-04-12
6293,P11789657,11789657,2598-01-15
6294,P52892782,52892782,2179-03-27
6295,P17925052,17925052,2542-04-21
6296,P19305800,19305800,2758-02-04
6297,P78655173,78655173,2436-05-18
6298,P57660788,57660788,3190-08-20
6299,P52107938,52107938,2529-01-10
6300,P8696912,8696912,3896-05-31
6301,P15034417,15034417,3587-04-27
6302,P23932289,23932289,2687-01-15
6303,P35327373,35327373,1411-04-13
6304,P72687140,72687140,2975-02-21
6305,P65574788,65574788,3223-03-12
6306,P96004732,96004732,3252-05-07
6307,P92952266,92952266,2007-09-02
6308,P58887110,58887110,1275-06-29
6309,P25598536,25598536,3008-07-23
6310,P38278297,38278297,3838-06-27
6311,P10308959,10308959,3769-04-20
6312,P51771037,51771037,1290-09-13
6313,P66843807,66843807,3388-01-20
6314,P60811368,60811368,1354-09-20
6315,P64703698,64703698,2886-11-15
6316,P31336084,31336084,1082-04-22
6317,P40455013,40455013,3201-06-03
6318,P6559645,6559645,1895-10-19
6319,P38870758,38870758,2819-06-14
6320,P67621193,67621193,3964-12-22
6321,P86885676,86885676,3070-02-11
6322,P58577514,58577514,3340-09-21
6323,P47341118,47341118,3761-05-11
6324,P87546053,87546053,2332-03-10
6325,P44853205,44853205,2808-06-01
6326,P32556269,32556269,1629-07-19
6327,P1308923,1308923,1315-06-28
6328,P84744534,84744534,1706-04-27
6329,P25030354,25030354,1239-11-19
6330,P96223810,96223810,3684-12-01
6331,P56521105,56521105,2997-05-14
6332,P74952986,74952986,2749-07-13
6333,P12983736,12983736,2246-01-26
6334,P12542873,12542873,2073-03-23
6335,P24967932,24967932,2640-08-05
6336,P15996819,15996819,1163-06-25
6337,P68340329,68340329,2804-10-29
6338,P22792021,22792021,3988-03-18
6339,P33738308,33738308,2688-09-27
6340,P42682396,42682396,3783-03-05
6341,P38642485,38642485,3731-07-30
6342,P16589246,16589246,3829-04-25
6343,P77785420,77785420,1130-12-13
6344,P59082251,59082251,3974-10-10
6345,P53589642,53589642,1781-06-21
6346,P479702,479702,1032-05-01
6347,P13315556,13315556,3349-12-24
6348,P30134600,30134600,2692-08-01
6349,P48744611,48744611,3865-10-04
6350,P1023578,1023578,2650-05-16
6351,P12426421,12426421,3767-03-04
6352,P70588069,70588069,3948-05-09
6353,P3380303,3380303,1780-06-27
6354,P58203384,58203384,1446-12-05
6355,P89216970,89216970,2154-12-25
6356,P91721847,91721847,1265-11-19
6357,P22396409,22396409,1569-11-12
6358,P49949073,49949073,3808-11-01
6359,P1420234,1420234,1819-06-06
6360,P51820277,51820277,3749-04-05
6361,P69634670,69634670,2078-04-28
6362,P52760796,52760796,2185-11-12
6363,P19308839,19308839,2957-07-10
6364,P34165645,34165645,3824-05-11
6365,P74773191,74773191,2453-04-06
6366,P8281364,8281364,3816-12-11
6367,P29685982,29685982,3567-08-10
6368,P43459523,43459523,3303-12-16
6369,P64331142,64331142,3448-01-02
6370,P85652806,85652806,1330-03-27
6371,P74105379,74105379,1926-11-08
6372,P45202041,45202041,1051-08-12
6373,P15870655,15870655,2904-02-21
6374,P16236194,16236194,2836-02-12
6375,P54789784,54789784,3719-03-08
6376,P67177616,67177616,1814-04-23
6377,P85057094,85057094,1044-07-15
6378,P15152390,15152390,3831-07-18
6379,P43179614,43179614,1147-10-24
6380,P38923682,38923682,3544-04-07
6381,P12995971,12995971,1129-09-22
6382,P58629615,58629615,2726-03-18
6383,P33153913,33153913,3661-02-28
6384,P17243066,17243066,2011-06-14
6385,P30494604,30494604,1133-06-20
6386,P1590034,1590034,3545-02-17
6387,P87095844,87095844,2765-08-02
6388,P37189136,37189136,2203-10-14
6389,P60145423,60145423,2727-07-31
6390,P94407314,94407314,3239-01-03
6391,P32300131,32300131,2925-07-17
6392,P60907787,60907787,1262-05-14
6393,P39602238,39602238,3806-04-06
6394,P3832106,3832106,3973-07-11
6395,P81496181,81496181,1855-09-29
6396,P60632643,60632643,3170-09-08
6397,P78427582,78427582,1893-05-27
6398,P65154104,65154104,2132-08-23
6399,P19702749,19702749,3991-10-25
6400,P88263407,88263407,3736-08-15
6401,P63885889,63885889,2759-11-04
6402,P72757915,72757915,2345-01-12
6403,P60913993,60913993,1461-06-15
6404,P32215001,32215001,3321-08-05
6405,P94717867,94717867,1141-08-18
6406,P96787181,96787181,1771-11-02
6407,P89140137,89140137,1844-08-31
6408,P57853391,57853391,3768-02-16
6409,P88085850,88085850,3578-12-09
6410,P25171087,25171087,2985-08-21
6411,P12460297,12460297,3732-02-04
6412,P91984642,91984642,2940-01-16
6413,P65344664,65344664,3737-03-28
6414,P28585415,28585415,1051-08-28
6415,P30883130,30883130,3828-02-21
6416,P57395735,57395735,3732-04-05
6417,P89453652,89453652,3783-07-10
6418,P85800224,85800224,2211-12-11
6419,P48157094,48157094,2348-03-26
6420,P71110110,71110110,1619-09-23
6421,P5458764,5458764,2468-07-25
6422,P31715135,31715135,3188-07-09
6423,P98809014,98809014,2990-01-15
6424,P86200474,86200474,1930-12-12
6425,P91568372,91568372,1477-01-02
6426,P14469561,14469561,1650-08-01
6427,P92348674,92348674,3769-12-05
6428,P51179367,51179367,3510-11-16
6429,P37101238,37101238,1332-05-18
6430,P80301528,80301528,1567-01-31
6431,P39995150,39995150,2617-08-10
6432,P35739757,35739757,1986-11-04
6433,P29764440,29764440,1255-03-15
6434,P55202592,55202592,3507-10-03
6435,P55379441,55379441,2768-10-27
6436,P89083889,89083889,1477-03-19
6437,P92526114,92526114,1595-11-07
6438,P20677141,20677141,3495-03-05
