,Title,Price,Date
40422,P15431720,15431720,3949-12-10
40423,P10247673,10247673,1033-03-18
40424,P65616619,65616619,2966-01-23
40425,P30121398,30121398,1537-08-31
40426,P17282167,17282167,2264-05-31
40427,P26870915,26870915,1782-03-31
40428,P26062505,26062505,1151-12-13
40429,P42856627,42856627,2983-11-11
40430,P84203968,84203968,2785-10-12
40431,P1709282,1709282,1519-03-27
40432,P35536752,35536752,2222-09-26
40433,P64281077,64281077,3881-06-25
40434,P21162096,21162096,1838-11-15
40435,P21342234,21342234,1478-03-24
40436,P76487791,76487791,3959-05-21
40437,P34070582,34070582,1822-02-15
40438,P49799011,49799011,2203-02-14
40439,P88253315,88253315,2346-10-30
40440,P1898328,1898328,3542-10-30
40441,P36184210,36184210,2077-03-21
40442,P7724158,7724158,1013-04-27
40443,P8543368,8543368,3192-01-20
40444,P79414231,79414231,1006-08-08
40445,P58398909,58398909,3098-09-29
40446,P69138290,69138290,3224-10-09
40447,P11169714,11169714,3559-07-16
40448,P72121825,72121825,3260-07-22
40449,P54586373,54586373,2692-02-06
40450,P66006192,66006192,3245-12-17
40451,P93464219,93464219,3308-05-29
40452,P28239075,28239075,2550-06-02
40453,P66053380,66053380,1610-10-11
40454,P78727723,78727723,1827-10-20
40455,P30388846,30388846,3137-12-07
40456,P59013498,59013498,2042-12-01
40457,P12003569,12003569,2340-06-06
40458,P16096423,16096423,1588-08-31
40459,P94776461,94776461,2399-09-10
40460,P75296978,75296978,3409-04-23
40461,P23086344,23086344,3707-07-29
40462,P38384348,38384348,1359-07-26
40463,P14601928,14601928,3862-12-25
40464,P78366570,78366570,1286-04-20
40465,P30206016,30206016,3489-06-05
40466,P58644627,58644627,2114-06-12
40467,P29848026,29848026,3326-10-29
40468,P21668530,21668530,1591-01-03
40469,P3419302,3419302,1700-09-23
40470,P70400513,70400513,2949-09-11
40471,P81014673,81014673,3261-10-25
40472,P2729091,2729091,2713-05-19
40473,P34684905,34684905,1900-02-21
40474,P9620991,9620991,2145-02-01
40475,P46818194,46818194,3751-02-19
40476,P88702620,88702620,2902-01-04
40477,P58489712,58489712,1269-06-27
40478,P65063365,65063365,2946-07-01
40479,P61473634,61473634,2529-01-25
40480,P21335598,21335598,1784-06-19
40481,P88646671,88646671,1528-09-25
40482,P48897923,48897923,2310-07-26
40483,P93044696,93044696,1170-11-22
40484,P25413342,25413342,3327-11-25
40485,P8850963,8850963,3357-03-26
40486,P69492885,69492885,3280-08-30
40487,P4582000,4582000,2251-06-30
40488,P70630434,70630434,1784-02-14
40489,P59750369,59750369,3735-11-05
40490,P65795375,65795375,2073-02-15
40491,P34724567,34724567,1906-03-12
40492,P78329244,78329244,3387-11-26
40493,P9085893,9085893,2558-10-17
40494,P25990184,25990184,2631-08-03
40495,P31070718,31070718,2997-02-17
40496,P30746441,30746441,3943-05-25
40497,P90815087,90815087,3857-09-11
40498,P88806204,88806204,2635-09-28
40499,P8568301,8568301,2070-01-20
40500,P34245737,34245737,2169-08-01
40501,P35767980,35767980,2858-06-09
40502,P31490097,31490097,3854-04-23
40503,P50833795,50833795,3535-11-04
40504,P16371474,16371474,1789-01-06
40505,P89689964,89689964,2795-02-22
40506,P33849375,33849375,1377-12-08
40507,P41506055,41506055,3922-01-24
40508,P2158239,2158239,2955-03-06
40509,P78953911,78953911,2271-03-23
40510,P31124515,31124515,3508-04-08
40511,P8638062,8638062,3044-12-28
40512,P94911073,94911073,3026-04-04
40513,P16188442,16188442,1449-08-29
40514,P14714384,14714384,3268-05-07
40515,P35314498,35314498,3286-01-28
40516,P72783790,72783790,1177-03-09
40517,P89772829,89772829,1502-08-07
40518,P34538115,34538115,1228-10-22
40519,P74191392,74191392,1174-09-30
40520,P59915405,59915405,2916-05-27
40521,P70498365,70498365,1078-08-18
40522,P45474862,45474862,2307-02-26
40523,P65827072,65827072,2084-12-30
40524,P9844308,9844308,3006-07-01
40525,P6774308,6774308,3747-01-07
40526,P11836251,11836251,3781-01-16
40527,P43638215,43638215,1994-10-24
40528,P38222987,38222987,3309-09-11
40529,P39189961,39189961,2243-12-12
40530,P49029308,49029308,2069-08-08
40531,P49142907,49142907,1135-07-18
40532,P12654266,12654266,2135-11-15
40533,P10954503,10954503,3488-07-05
40534,P48717390,48717390,1898-12-06
40535,P50139201,50139201,3560-10-14
40536,P36551952,36551952,3098-02-14
40537,P7742831,7742831,1073-02-16
40538,P89568186,89568186,1525-01-01
40539,P33306260,33306260,3750-05-19
40540,P67974130,67974130,2715-02-03
40541,P22532527,22532527,1139-02-21
40542,P16364221,16364221,1374-09-10
40543,P13705778,13705778,2155-08-22
40544,P45144614,45144614,1657-06-03
40545,P84415732,84415732,2365-02-18
40546,P41381705,41381705,1332-04-17
40547,P8380237,8380237,3984-03-25
40548,P57356485,57356485,3177-04-26
40549,P13877369,13877369,3879-02-11
40550,P74011194,74011194,1147-10-21
40551,P45333997,45333997,1467-11-28
40552,P96170620,96170620,3568-02-16
40553,P77668895,77668895,3009-08-28
40554,P29257282,29257282,1981-08-12
40555,P32957975,32957975,3355-08-06
40556,P14015330,14015330,2065-06-11
40557,P68731199,68731199,1148-10-20
40558,P75465463,75465463,2449-10-10
40559,P37848755,37848755,3540-03-11
40560,P20244785,20244785,2436-03-05
40561,P94414631,94414631,1339-01-21
40562,P13262133,13262133,3770-12-17
40563,P6626129,6626129,1701-08-27
40564,P40647682,40647682,1617-05-09
40565,P59047490,59047490,3151-09-27
40566,P32384060,32384060,3270-02-15
40567,P38355055,38355055,2534-09-08
40568,P83621537,83621537,3779-10-11
40569,P32409159,32409159,3752-04-19
40570,P24965012,24965012,1961-04-17
40571,P63911133,63911133,1861-12-20
40572,P88238932,88238932,3826-05-10
40573,P72393699,72393699,2529-09-09
40574,P84045828,84045828,1374-06-22
40575,P48737620,48737620,2627-04-14
40576,P85782478,85782478,3885-09-24
40577,P54391893,54391893,3168-07-24
40578,P90928130,90928130,2980-07-03
40579,P14443570,14443570,1783-12-27
40580,P37441155,37441155,1330-10-12
40581,P50551154,50551154,1384-01-08
40582,P42423991,42423991,1429-04-03
40583,P34819193,34819193,1348-01-30
40584,P69511867,69511867,1199-04-30
40585,P27389326,27389326,1714-02-26
40586,P33143664,33143664,2056-05-14
40587,P2995850,2995850,1824-07-16
40588,P12318744,12318744,1992-12-13
40589,P84485204,84485204,1505-08-10
40590,P3531764,3531764,1655-11-10
40591,P93482532,93482532,3356-01-26
40592,P35165827,35165827,2392-12-31
40593,P816674,816674,3544-11-11
40594,P17617345,17617345,1143-01-07
40595,P63262119,63262119,1794-11-11
40596,P83716686,83716686,1177-03-08
40597,P75464656,75464656,2102-03-01
40598,P21928188,21928188,1806-09-25
40599,P46243540,46243540,2125-12-14
40600,P41923997,41923997,2864-12-21
40601,P58197599,58197599,3526-09-30
40602,P43499098,43499098,1907-12-14
40603,P8486133,8486133,1794-08-19
40604,P23049595,23049595,3309-07-14
40605,P89850352,89850352,3119-10-10
40606,P35048543,35048543,1517-03-23
40607,P38291977,38291977,1279-03-16
40608,P46720205,46720205,1446-08-06
40609,P27150662,27150662,2609-05-29
40610,P95942493,95942493,3692-02-29
40611,P41921433,41921433,1170-04-22
40612,P5342350,5342350,3115-01-23
40613,P27593146,27593146,2320-03-18
40614,P67839231,67839231,2618-03-28
40615,P11852818,11852818,1738-03-14
40616,P35373275,35373275,3869-04-26
40617,P34776270,34776270,1508-03-08
40618,P40944320,40944320,3165-01-11
40619,P88114046,88114046,3324-01-28
40620,P77581296,77581296,3110-10-04
40621,P44014889,44014889,1381-02-17
40622,P77512235,77512235,1225-09-13
40623,P80952793,80952793,3394-08-14
40624,P25536542,25536542,2519-04-10
40625,P17804304,17804304,1531-05-23
40626,P92743328,92743328,2812-11-12
40627,P88938620,88938620,2225-05-17
40628,P68185630,68185630,2164-10-02
40629,P47439396,47439396,3667-09-18
40630,P18379097,18379097,1894-01-19
40631,P24363765,24363765,2382-11-20
40632,P53203983,53203983,2158-08-30
40633,P49399685,49399685,1909-04-12
40634,P50000497,50000497,2472-09-07
40635,P60537357,60537357,2389-07-27
40636,P67496345,67496345,1747-02-18
40637,P68090695,68090695,1336-03-29
40638,P94348078,94348078,3159-07-14
40639,P98327215,98327215,2955-08-01
40640,P27826255,27826255,3229-01-04
40641,P62886843,62886843,2961-03-08
40642,P62581534,62581534,1629-10-10
40643,P55022881,55022881,1832-09-06
40644,P46102893,46102893,3261-12-31
40645,P49928803,49928803,2249-01-14
40646,P18028765,18028765,1719-12-24
40647,P3241381,3241381,2232-07-23
40648,P89755049,89755049,2751-03-24
40649,P56767934,56767934,3278-01-21
40650,P70942591,70942591,2472-10-11
40651,P21629935,21629935,1193-12-05
40652,P47484004,47484004,2435-09-23
40653,P71425594,71425594,3969-06-21
40654,P42811905,42811905,1369-11-13
40655,P77209953,77209953,3090-06-13
40656,P51579601,51579601,3818-12-06
40657,P58617087,58617087,2584-02-15
40658,P73734160,73734160,1746-03-14
40659,P53329344,53329344,1689-08-23
40660,P41635259,41635259,2265-10-10
40661,P64990084,64990084,3297-11-21
40662,P38808567,38808567,1306-06-03
40663,P26529699,26529699,1340-05-02
40664,P64751044,64751044,1933-06-29
40665,P99696083,99696083,3155-11-14
40666,P75818789,75818789,1814-10-31
40667,P10197467,10197467,1030-12-13
40668,P13418862,13418862,3105-06-26
40669,P65758084,65758084,2688-12-04
40670,P32314327,32314327,1510-06-01
40671,P34649517,34649517,2069-08-19
40672,P33633721,33633721,1385-03-06
40673,P71961679,71961679,1635-03-12
40674,P97930988,97930988,2132-11-13
40675,P20295068,20295068,3915-04-03
40676,P67055370,67055370,1463-01-19
40677,P86216124,86216124,1796-06-26
40678,P65990561,65990561,1418-11-12
40679,P8927007,8927007,1803-03-14
40680,P68119051,68119051,2958-06-24
40681,P93803565,93803565,3980-09-17
40682,P67383312,67383312,2367-07-20
40683,P61800716,61800716,2322-05-02
40684,P87434295,87434295,3913-09-18
40685,P11556612,11556612,2263-02-02
40686,P82314303,82314303,1242-02-16
40687,P47210128,47210128,1710-06-07
40688,P48541374,48541374,3224-07-28
40689,P31841889,31841889,3579-09-26
40690,P48020443,48020443,2202-06-11
40691,P55060659,55060659,2148-07-26
40692,P61074589,61074589,2037-02-22
40693,P77820066,77820066,1755-11-06
40694,P49074703,49074703,2867-04-18
40695,P69688285,69688285,1238-02-13
40696,P73994513,73994513,2491-01-28
40697,P80105529,80105529,3333-08-20
40698,P68355050,68355050,3103-09-01
40699,P6807439,6807439,2604-07-25
40700,P49341326,49341326,2531-04-16
40701,P58276253,58276253,2583-08-20
40702,P78842626,78842626,2903-08-12
40703,P50147085,50147085,2536-01-02
40704,P20477842,20477842,1403-11-16
40705,P91285811,91285811,1970-01-18
40706,P44859029,44859029,3688-09-29
40707,P66274944,66274944,1464-08-02
40708,P46006280,46006280,1768-04-09
40709,P74948112,74948112,3235-05-15
40710,P85053590,85053590,3687-05-21
40711,P80013660,80013660,2228-09-04
40712,P10511769,10511769,2498-07-21
40713,P34362726,34362726,3928-11-08
40714,P27931702,27931702,2025-08-02
40715,P77258176,77258176,2468-11-18
40716,P53568770,53568770,3257-06-27
40717,P38712527,38712527,3329-02-16
40718,P67648779,67648779,3677-02-08
40719,P6894271,6894271,2546-04-07
40720,P30869517,30869517,1967-06-08
40721,P13153825,13153825,3709-03-21
40722,P93735045,93735045,2623-07-05
40723,P7968294,7968294,1700-06-07
40724,P26683774,26683774,2299-01-20
40725,P60920093,60920093,1241-10-05
40726,P26458169,26458169,2750-09-23
40727,P23081464,23081464,3081-12-19
40728,P67011381,67011381,1050-01-06
40729,P68650550,68650550,3014-12-08
40730,P64180412,64180412,3523-12-08
40731,P67714933,67714933,1794-05-04
40732,P95707493,95707493,3356-04-10
40733,P46280969,46280969,1738-06-06
40734,P9282838,9282838,2004-01-13
40735,P13257301,13257301,3111-05-04
40736,P1552367,1552367,1630-12-12
40737,P12242089,12242089,1490-09-14
40738,P69098135,69098135,1945-05-12
40739,P764837,764837,2467-02-24
40740,P22002854,22002854,3326-11-09
40741,P56965874,56965874,1068-01-12
40742,P95384482,95384482,2099-12-26
40743,P44587142,44587142,3763-02-07
40744,P30792436,30792436,1990-11-07
40745,P14602953,14602953,1923-04-04
40746,P46159348,46159348,3626-02-24
40747,P26600619,26600619,1158-02-16
40748,P18585469,18585469,3843-08-03
40749,P99067146,99067146,3852-06-04
40750,P5254099,5254099,2171-04-27
40751,P90989379,90989379,2064-05-17
40752,P325778,325778,1052-12-06
40753,P95054395,95054395,2120-08-16
40754,P9853623,9853623,1915-11-06
40755,P49220116,49220116,2664-09-25
40756,P12473976,12473976,1584-01-13
40757,P85100905,85100905,3185-11-06
40758,P74021162,74021162,2667-07-17
40759,P67380569,67380569,3127-05-18
40760,P45032909,45032909,2849-10-17
40761,P91588028,91588028,2965-05-19
40762,P71724351,71724351,3532-03-19
40763,P94466310,94466310,3466-04-13
40764,P76295011,76295011,1104-06-27
40765,P90989826,90989826,1809-11-30
40766,P20519225,20519225,3699-10-24
40767,P53328293,53328293,2586-04-25
40768,P29614424,29614424,2138-05-06
40769,P59961664,59961664,3482-12-24
40770,P18807155,18807155,3525-10-25
40771,P85176629,85176629,2044-10-18
40772,P22431530,22431530,1378-05-09
40773,P56182882,56182882,1401-05-29
40774,P68696845,68696845,3594-09-06
40775,P2538617,2538617,3396-11-27
40776,P66302894,66302894,2447-12-20
40777,P9192683,9192683,1561-08-29
40778,P14040921,14040921,1753-02-11
40779,P88134208,88134208,2995-12-26
40780,P80264774,80264774,1349-11-21
40781,P38673137,38673137,2064-06-20
40782,P38461891,38461891,1902-11-10
40783,P26176261,26176261,3658-01-15
40784,P55982145,55982145,3272-03-31
40785,P93532163,93532163,3526-04-05
40786,P39050972,39050972,2605-11-11
40787,P86494347,86494347,3592-10-23
40788,P69438136,69438136,1120-01-12
40789,P19123217,19123217,2941-01-30
40790,P87631012,87631012,3912-11-23
40791,P48388209,48388209,3659-06-25
40792,P93073829,93073829,3930-08-23
40793,P61589626,61589626,3145-07-01
40794,P4040790,4040790,3024-05-28
40795,P3831673,3831673,1790-05-30
40796,P95027433,95027433,1414-07-01
40797,P91036357,91036357,3591-08-28
40798,P13789799,13789799,3971-01-27
40799,P25199891,25199891,3626-07-07
40800,P19426497,19426497,3235-01-12
40801,P28469751,28469751,2683-05-29
40802,P11586387,11586387,2201-07-02
40803,P71957233,71957233,2226-03-13
40804,P74646640,74646640,2711-10-23
40805,P19857071,19857071,3896-09-15
40806,P15649266,15649266,2649-04-30
40807,P48392424,48392424,2386-05-26
40808,P16938188,16938188,1412-08-10
40809,P101452,101452,2779-11-03
40810,P16132995,16132995,3075-08-18
40811,P26277073,26277073,1084-06-30
40812,P35796929,35796929,3392-01-22
40813,P53545819,53545819,1574-09-28
40814,P23223568,23223568,3901-09-25
40815,P78642864,78642864,2351-07-23
40816,P94934868,94934868,3943-07-28
40817,P52990461,52990461,1534-08-05
40818,P42280385,42280385,3417-12-28
40819,P80788900,80788900,3482-02-06
40820,P80109885,80109885,3839-09-24
40821,P68247441,68247441,1538-10-05
40822,P93246778,93246778,2008-03-18
40823,P55804773,55804773,1586-03-09
40824,P21448661,21448661,2934-05-15
40825,P26499931,26499931,1938-04-07
40826,P38342979,38342979,2573-09-11
40827,P39416307,39416307,3045-02-01
40828,P82568200,82568200,3330-12-28
40829,P97227413,97227413,1376-04-05
40830,P11779350,11779350,2564-07-16
40831,P76577746,76577746,2491-07-08
40832,P27422695,27422695,1065-03-14
40833,P89467278,89467278,1488-06-29
40834,P28942858,28942858,1565-07-01
40835,P39320424,39320424,2667-02-04
40836,P92831863,92831863,3100-03-01
40837,P67370288,67370288,1539-10-05
40838,P43906866,43906866,2972-11-15
40839,P43305014,43305014,1162-04-17
40840,P1263973,1263973,3190-07-01
40841,P41736774,41736774,1702-10-30
40842,P99013099,99013099,2359-10-12
40843,P88994405,88994405,2364-07-23
40844,P65791761,65791761,1388-01-06
40845,P89692874,89692874,2526-03-13
40846,P71372836,71372836,3640-11-04
40847,P5420675,5420675,1759-08-16
40848,P65051411,65051411,3798-10-22
40849,P14890082,14890082,3878-03-25
40850,P72131682,72131682,2807-09-19
40851,P50969141,50969141,3491-10-01
40852,P61763534,61763534,1166-03-04
40853,P65712463,65712463,1756-04-05
40854,P57572217,57572217,3097-09-04
40855,P64028692,64028692,2074-11-13
40856,P48715026,48715026,3986-03-03
40857,P76087585,76087585,3523-03-16
40858,P31718681,31718681,3023-04-07
40859,P57240688,57240688,3033-03-06
40860,P23021506,23021506,1256-07-01
40861,P15948711,15948711,3320-11-16
40862,P95073373,95073373,2855-08-07
40863,P74262351,74262351,3144-11-15
40864,P91334702,91334702,1282-09-23
40865,P41960943,41960943,1408-12-23
40866,P44954477,44954477,2472-03-01
40867,P31290067,31290067,1102-05-20
40868,P65523994,65523994,1823-11-02
40869,P51525657,51525657,1160-02-14
40870,P20362447,20362447,2295-03-11
40871,P78812342,78812342,3590-01-24
40872,P15297383,15297383,3742-04-24
40873,P11983211,11983211,2591-09-23
40874,P95530845,95530845,3205-07-19
40875,P97913867,97913867,1117-02-15
40876,P41855065,41855065,1501-06-25
40877,P30124035,30124035,1410-03-26
40878,P82696249,82696249,3040-03-02
40879,P54704240,54704240,1883-04-16
40880,P91851525,91851525,3887-11-21
40881,P53661258,53661258,3552-08-02
40882,P514564,514564,1531-11-04
40883,P96878273,96878273,2182-02-01
40884,P24727685,24727685,1327-05-30
40885,P8582628,8582628,2319-07-28
40886,P68381816,68381816,1682-08-21
40887,P94647174,94647174,1899-03-27
40888,P47062771,47062771,2422-06-02
40889,P36054627,36054627,1892-06-19
40890,P12350813,12350813,2196-10-09
40891,P18957144,18957144,3392-03-22
40892,P79056573,79056573,2857-07-08
40893,P23646893,23646893,3828-12-31
40894,P81419769,81419769,1821-08-22
40895,P31560874,31560874,1624-02-01
40896,P41022470,41022470,3393-10-10
40897,P1099901,1099901,1454-11-27
40898,P76553135,76553135,3881-10-10
40899,P19131253,19131253,3232-01-10
40900,P32499159,32499159,3350-08-20
40901,P69570489,69570489,2373-01-14
40902,P9692670,9692670,2348-06-13
40903,P8619525,8619525,2588-01-19
40904,P67498734,67498734,2791-05-07
40905,P76043221,76043221,1526-05-24
40906,P55812307,55812307,3637-05-30
40907,P64863358,64863358,3126-02-23
40908,P39290152,39290152,1203-06-10
40909,P20792010,20792010,3860-12-04
40910,P71470344,71470344,3808-08-17
40911,P92605862,92605862,3935-08-31
40912,P76958004,76958004,3150-04-16
40913,P20799629,20799629,1844-02-27
40914,P49995114,49995114,3993-07-06
40915,P47521191,47521191,1600-04-28
40916,P81445043,81445043,1475-08-24
40917,P95084461,95084461,2929-10-06
40918,P97433183,97433183,2602-07-29
40919,P9334392,9334392,3229-10-02
40920,P57360205,57360205,1145-04-13
40921,P77981550,77981550,3144-03-23
40922,P16553801,16553801,1859-07-09
40923,P35336689,35336689,3270-05-09
40924,P64357753,64357753,3714-06-12
40925,P7559520,7559520,1759-05-07
40926,P86080843,86080843,2353-11-28
40927,P2688658,2688658,2910-01-22
40928,P22157157,22157157,1886-03-02
40929,P15468547,15468547,3479-03-20
40930,P90841218,90841218,2139-02-26
40931,P48193380,48193380,2643-04-22
40932,P77140368,77140368,2356-04-14
40933,P92346217,92346217,1811-07-24
40934,P95668836,95668836,3348-01-06
40935,P44502129,44502129,2068-05-10
40936,P25366034,25366034,1720-05-29
40937,P39106514,39106514,2423-06-13
40938,P85359101,85359101,3398-06-02
40939,P4200624,4200624,2885-10-25
40940,P20173963,20173963,3443-04-13
40941,P24712096,24712096,1287-01-01
40942,P47945688,47945688,1085-06-08
40943,P9485846,9485846,2315-06-07
40944,P94031036,94031036,2196-11-18
40945,P57178317,57178317,1758-07-05
40946,P40647288,40647288,3919-08-13
40947,P44970610,44970610,1067-03-30
40948,P50663343,50663343,1916-12-30
40949,P34238450,34238450,2269-07-24
40950,P74445152,74445152,3596-08-08
40951,P4243353,4243353,2190-08-13
40952,P81456654,81456654,2928-10-26
40953,P59629708,59629708,2925-02-28
40954,P73014578,73014578,2391-03-30
40955,P70993000,70993000,3366-09-10
40956,P64233920,64233920,1776-10-19
40957,P65430301,65430301,1179-05-25
40958,P58903726,58903726,3614-02-11
40959,P63557886,63557886,2602-01-12
40960,P47039238,47039238,3615-06-26
40961,P63001836,63001836,3828-10-27
40962,P44494071,44494071,3094-08-01
40963,P15979712,15979712,3922-07-27
40964,P7341860,7341860,1715-07-10
40965,P8181742,8181742,1035-03-16
40966,P85649885,85649885,3817-11-18
40967,P30545887,30545887,2419-03-01
40968,P64687826,64687826,2451-04-03
40969,P46718026,46718026,1722-02-23
40970,P31703343,31703343,2706-05-11
40971,P82974120,82974120,2091-02-14
40972,P24022813,24022813,1999-03-10
40973,P2604882,2604882,1676-12-31
40974,P73811631,73811631,1598-06-23
40975,P26361357,26361357,2480-01-07
40976,P58131125,58131125,2289-05-30
40977,P47473291,47473291,1394-09-22
40978,P93938515,93938515,2489-02-17
40979,P23115011,23115011,2166-11-23
40980,P44324413,44324413,3465-07-04
40981,P46595392,46595392,1905-12-13
40982,P12583055,12583055,1297-09-12
40983,P73512994,73512994,1296-09-12
40984,P50204503,50204503,3236-09-02
40985,P47696879,47696879,1602-06-12
40986,P32207053,32207053,3485-08-27
40987,P66894547,66894547,3277-11-05
40988,P34190215,34190215,2529-08-29
40989,P76660264,76660264,3432-02-13
40990,P93965822,93965822,2902-12-05
40991,P41779846,41779846,1623-01-19
40992,P25199867,25199867,1137-10-19
40993,P94911530,94911530,3724-07-21
40994,P7578064,7578064,2698-11-02
40995,P38747517,38747517,1205-08-17
40996,P81936912,81936912,2786-12-18
40997,P43219558,43219558,3478-12-13
40998,P6911379,6911379,2281-06-13
40999,P90869064,90869064,3214-11-12
41000,P86647986,86647986,1912-03-13
41001,P18292349,18292349,1483-08-24
41002,P49259932,49259932,2155-03-01
41003,P17564568,17564568,3434-12-12
41004,P57149726,57149726,2439-09-20
41005,P54063156,54063156,1114-01-30
41006,P96369016,96369016,2372-04-26
41007,P88652503,88652503,2802-02-27
41008,P38311302,38311302,1713-01-18
41009,P58010549,58010549,1669-11-14
41010,P82173457,82173457,2613-06-08
41011,P79493801,79493801,3943-10-12
41012,P11200442,11200442,3256-05-12
41013,P19234706,19234706,3633-12-21
41014,P85405348,85405348,3404-05-23
41015,P69346999,69346999,1990-01-22
41016,P99497538,99497538,3698-05-16
41017,P10226305,10226305,2718-12-12
41018,P59133279,59133279,3121-08-12
41019,P43211954,43211954,2439-04-12
41020,P30742069,30742069,3707-08-07
41021,P51093037,51093037,1388-12-05
41022,P32672612,32672612,1383-03-03
41023,P41519042,41519042,1907-06-03
41024,P21264115,21264115,3786-12-28
41025,P877401,877401,1337-02-12
41026,P69821794,69821794,2617-11-23
41027,P60997712,60997712,3983-01-05
41028,P68632185,68632185,3706-01-07
41029,P1628303,1628303,2644-12-29
41030,P76757577,76757577,3197-10-19
41031,P23250124,23250124,3378-01-21
41032,P27416603,27416603,3782-12-08
41033,P89832601,89832601,3120-04-19
41034,P11500001,11500001,3972-06-10
41035,P98372416,98372416,1558-01-27
41036,P147565,147565,3557-02-22
41037,P1422843,1422843,3718-11-18
41038,P15050214,15050214,2938-01-16
41039,P98197818,98197818,1861-06-28
41040,P52682155,52682155,2318-04-07
41041,P91920378,91920378,2385-01-05
41042,P11197553,11197553,2772-10-03
41043,P7236859,7236859,2125-09-26
41044,P80830959,80830959,1146-05-20
41045,P94114173,94114173,1737-07-02
41046,P73690358,73690358,2064-03-17
41047,P40725479,40725479,3020-07-17
41048,P26654523,26654523,3374-01-07
41049,P90932729,90932729,3870-04-26
41050,P2817805,2817805,1115-11-07
41051,P55662320,55662320,2016-07-06
41052,P24663572,24663572,2861-04-02
41053,P94323756,94323756,3413-03-22
41054,P28647104,28647104,3663-03-14
41055,P83765409,83765409,2873-11-03
41056,P90268127,90268127,3708-04-29
41057,P32190634,32190634,3654-10-02
41058,P36476324,36476324,2487-07-17
41059,P85257087,85257087,3834-08-23
41060,P48143679,48143679,1087-03-24
41061,P66564975,66564975,3038-04-24
41062,P41649238,41649238,2338-07-19
41063,P1099502,1099502,3413-05-26
41064,P49188091,49188091,2917-02-27
41065,P21567858,21567858,1082-03-27
41066,P35345248,35345248,1237-07-20
41067,P56955575,56955575,2286-07-23
41068,P58926152,58926152,2051-11-22
41069,P49065108,49065108,3832-03-02
41070,P36833484,36833484,2604-02-25
41071,P9971791,9971791,3351-02-28
41072,P23326420,23326420,1413-05-05
41073,P46620907,46620907,3830-10-23
41074,P94966677,94966677,2106-02-09
41075,P29551885,29551885,1249-10-01
41076,P66850348,66850348,1787-02-18
41077,P69067100,69067100,3979-05-10
41078,P42536197,42536197,1363-01-02
41079,P9036613,9036613,3650-04-18
41080,P5313492,5313492,2744-06-09
41081,P22724137,22724137,3735-09-22
41082,P51992677,51992677,2193-07-12
41083,P1678030,1678030,2603-04-19
41084,P33029826,33029826,3680-11-15
41085,P40151282,40151282,3153-03-17
41086,P62837749,62837749,1270-12-09
41087,P50837689,50837689,1146-12-12
41088,P79560797,79560797,2693-12-12
41089,P61063190,61063190,2515-07-30
41090,P28585880,28585880,2377-03-26
41091,P34013793,34013793,1756-11-06
41092,P18055324,18055324,1950-11-28
41093,P82326153,82326153,2527-05-12
41094,P32098990,32098990,2388-03-17
41095,P27791567,27791567,1728-02-12
41096,P62403929,62403929,2044-09-25
41097,P9031037,9031037,3609-02-08
41098,P8071663,8071663,2721-12-04
41099,P34630033,34630033,2616-07-18
41100,P91584794,91584794,1854-02-28
41101,P26358235,26358235,2153-11-16
41102,P14136537,14136537,1514-10-17
41103,P37842002,37842002,3703-10-28
41104,P76700340,76700340,2327-12-19
41105,P78671100,78671100,2296-12-02
41106,P38502656,38502656,3422-05-19
41107,P17181990,17181990,2364-07-07
41108,P90756504,90756504,1028-05-03
41109,P56857614,56857614,3254-04-12
41110,P93827323,93827323,1416-06-01
41111,P63772428,63772428,3647-09-04
41112,P15787982,15787982,2383-10-20
41113,P72092667,72092667,2241-06-12
41114,P72288680,72288680,2633-08-21
41115,P84030000,84030000,1033-03-28
41116,P15011968,15011968,1466-08-18
41117,P25213071,25213071,2543-08-18
41118,P43402380,43402380,3401-04-11
41119,P73784621,73784621,3426-10-17
41120,P93396479,93396479,1848-06-12
41121,P1783380,1783380,2642-08-05
41122,P80626987,80626987,1892-04-01
41123,P31601839,31601839,2994-05-17
41124,P11017598,11017598,1199-09-26
41125,P6555922,6555922,2731-03-31
41126,P64798510,64798510,2869-10-23
41127,P47070843,47070843,1444-06-22
41128,P59420194,59420194,1491-02-18
41129,P68029896,68029896,2187-09-08
41130,P17538993,17538993,3412-10-15
41131,P50394217,50394217,1444-04-15
41132,P8685163,8685163,2709-01-29
41133,P39785451,39785451,2585-05-13
41134,P76897758,76897758,3190-12-07
41135,P40443045,40443045,3830-04-26
41136,P57348922,57348922,2599-11-02
41137,P56787619,56787619,2530-08-11
41138,P40060640,40060640,1233-09-18
41139,P51622057,51622057,1440-03-22
41140,P89455203,89455203,3594-01-27
41141,P58873785,58873785,2838-02-28
41142,P80023561,80023561,1460-03-28
41143,P23430234,23430234,1952-10-30
41144,P93882172,93882172,1724-06-21
41145,P33392113,33392113,3571-01-14
41146,P28976649,28976649,1798-01-20
41147,P96345297,96345297,3385-11-21
41148,P4200493,4200493,2128-01-23
41149,P82407167,82407167,2489-02-21
41150,P48650658,48650658,3320-03-28
41151,P4835790,4835790,2756-04-30
41152,P58520985,58520985,2509-01-13
41153,P68725990,68725990,2781-12-06
41154,P17197489,17197489,3543-05-08
41155,P99841428,99841428,1870-08-14
41156,P61230312,61230312,3177-01-31
41157,P32604361,32604361,2148-05-22
41158,P15989840,15989840,3137-02-25
